'1475804429777473541'	-1
'1423567269171318794'	1
'1397595154865872899'	1
'1456083902917869572'	0
'1454277847191900164'	0
'1329758288238489601'	0
'1343267473261473792'	1
'1456989755678281728'	1
'1451362331510857730'	0
'1356684575167152133'	0
'1357795768506191877'	0
'1360116090966339586'	-1
'1457703315094089728'	1
'1325888338700754945'	0
'1422614830125621256'	-1
'1423028497786736647'	0
'1361806908659695619'	0
'1446941520771239937'	-1
'1457755092933828614'	-1
'1454067785605292035'	1
'1352020487593975812'	0
'1464876213462257666'	-1
'1370312666032537600'	-1
'1350127692948131841'	1
'1293292628566581251'	0
'1448241900339748866'	0
'1450592094611931140'	0
'1351823169116643329'	0
'1285316598040076288'	0
'1271560419262500864'	0
'1423715320091615235'	1
'1349808506954784770'	1
'1378245050862338052'	-1
'1437387426507497475'	-1
'1339316026018848768'	1
'1453062904714960900'	1
'1476442691437314051'	0
'1356999043457638402'	0
'1467227884855218182'	0
'1467598612494491656'	-1
'1474012822128496644'	-1
'1289656015428808705'	0
'1341900655540248576'	0
'1401287114424307712'	0
'1362063638543106053'	0
'1437723338701422592'	0
'1374494058433843202'	0
'1253817494843744257'	1
'1449448358586822657'	1
'1460995570429042689'	-1
'1456400868241117187'	0
'1451145708401221636'	1
'1340029556531617792'	0
'1474703760773558279'	-1
'1445010306615451653'	1
'1254558772162441217'	-1
'1340039727479730177'	0
'1441030388076400640'	0
'1309553258151555074'	0
'1440700298889105420'	0
'1469298474697072640'	0
'1466816109995253761'	-1
'1474852990972485633'	1
'1355169070530899969'	0
'1476934861244047363'	0
'1447191279490711561'	-1
'1329557069893132296'	0
'1445704616444772355'	1
'1368196101900279809'	0
'1440321822126272526'	1
'1260979867736313856'	0
'1475561534399070222'	1
'1452054510000615426'	0
'1453705541562388480'	-1
'1395853153778688000'	0
'1468346333685760009'	0
'1452003460535230478'	0
'1307812474599731200'	0
'1377034182560481281'	0
'1442149685028802566'	1
'1343655250863910913'	0
'1285291872735432705'	0
'1422627365952368640'	-1
'1350388652959010817'	0
'1454062440992366598'	1
'1461388589472776200'	-1
'1302344410840080384'	-1
'1357451301068627983'	0
'1457037242879381513'	-1
'1326674696587370496'	0
'1366757687174832129'	0
'1301146576858091521'	-1
'1446577427489206273'	0
'1394358663939334158'	1
'1285686270291775488'	0
'1344240344842567680'	0
'1380146386306535427'	-1
'1466720228025511940'	-1
'1285314488569344002'	0
'1467476477595865089'	-1
'1463670396255879168'	0
'1464907492123623427'	1
'1294015566014013442'	0
'1327021089134759936'	-1
'1423448234819608576'	0
'1346129476476919808'	1
'1450105610452750338'	1
'1384280536659611662'	-1
'1452452666307710981'	-1
'1367213613019201536'	1
'1436705411672027137'	1
'1337811955877220352'	1
'1336312577152966656'	0
'1450797478018789376'	1
'1467850534480658435'	0
'1341394545704091649'	0
'1422864657904279553'	0
'1351624698396872705'	0
'1377403260592562177'	0
'1460920541313916935'	1
'1438280395062222855'	0
'1374856037916884997'	1
'1465703276364517391'	0
'1352021527663927304'	0
'1468015763093180420'	0
'1447730481102036992'	-1
'1441371887544639497'	-1
'1456641396564283393'	0
'1476769083865636866'	0
'1333800564824543236'	0
'1357700240506257408'	0
'1440655864390553616'	0
'1321337879365378048'	0
'1456103912247738369'	0
'1456976225528856581'	0
'1443307089192013829'	-1
'1452251109851078662'	0
'1441391812720177154'	0
'1326522100144861184'	0
'1395490000226164748'	0
'1468911554221510656'	0
'1476669146754686987'	1
'1380286005543047174'	0
'1454651897953009666'	0
'1372643688812318721'	0
'1353731680696213509'	0
'1439208600191344654'	1
'1462097291188211718'	0
'1460032799797354504'	-1
'1467182959199350786'	1
'1465531744375881730'	-1
'1450121240178425857'	0
'1467853811842797576'	-1
'1325941083113664513'	0
'1455246898512674818'	-1
'1437824947737538562'	0
'1366174503869566984'	0
'1446531098842906627'	0
'1462871094558351366'	0
'1441854347189440514'	1
'1363985053672296449'	0
'1444858623075700741'	0
'1443563367067799555'	0
'1444520844299018240'	1
'1450239016490635267'	0
'1362808914643804163'	0
'1339284160741953536'	0
'1469832215240617984'	0
'1325871889370243076'	0
'1461399411569745958'	0
'1343232745766592513'	0
'1474368597753479170'	-1
'1330461987650854918'	1
'1466991922447364102'	0
'1467105489767047173'	0
'1440315068269281285'	1
'1395863875283738631'	0
'1478062877361819657'	0
'1396612682590076931'	0
'1446175667385688064'	1
'1475206093894787073'	-1
'1457022481542352902'	0
'1377408875830280193'	0
'1344393075091775488'	0
'1456608960757252106'	0
'1365086997061189636'	0
'1450711574289731586'	0
'1461411030253420551'	0
'1467843000504131584'	0
'1455900716598497288'	0
'1464892916074168328'	1
'1360540881481314304'	0
'1335996467090251776'	0
'1447948627616452608'	0
'1452640581352570890'	-1
'1445144034331308041'	1
'1353772253968814080'	0
'1440360152113160195'	1
'1450806122860847117'	1
'1330412766537129985'	1
'1445821292519694342'	0
'1465425584822046727'	1
'1465989300378648580'	1
'1335181437029519362'	0
'1368001760292438018'	-1
'1441689622904410112'	1
'1358735577915531264'	1
'1469808857857904642'	0
'1302716455528599558'	0
'1337418379192365058'	0
'1328602281848299521'	0
'1367237424951291907'	1
'1438995487533772805'	0
'1466940934541688836'	0
'1450593120702369798'	0
'1254119572984258562'	-1
'1456830592293687296'	1
'1465782827899764737'	0
'1336983072886157312'	0
'1448290264003584003'	-1
'1396960185202192385'	0
'1477619330418364417'	-1
'1457050146278100993'	1
'1448088302742036487'	-1
'1476244049401196547'	1
'1375284318507999241'	0
'1354127463081598983'	0
'1455718007615918084'	0
'1448342039280635911'	0
'1448612903402283016'	0
'1367597104323960832'	0
'1366855614777856000'	0
'1395312217072021504'	0
'1291472755729338368'	0
'1451352339017732100'	0
'1423735897372069892'	0
'1442631407172530186'	1
'1366476332843077633'	0
'1456944736825192452'	0
'1457856127803265026'	1
'1361832734637793284'	0
'1341540285222957059'	0
'1336762653541326850'	0
'1459154708074049542'	0
'1377322997283909635'	0
'1361330264060870656'	0
'1450418836776312835'	0
'1283761894436765697'	0
'1446572130641055747'	0
'1463694741598466048'	1
'1352375605921198080'	-1
'1442509001367949314'	0
'1352734221077458944'	1
'1450091976683044865'	-1
'1302297573043167234'	0
'1344324490243825672'	0
'1467848570724392966'	1
'1334667348188549120'	0
'1374851667380813830'	1
'1371573467083116544'	0
'1331972242331328512'	0
'1465366646051246083'	1
'1468322863677644802'	0
'1337216333835067392'	0
'1457453051611021316'	0
'1442188991780982794'	0
'1460991952342638599'	1
'1460713825796296705'	1
'1348636215604613121'	0
'1268871466935877634'	0
'1443970590340157440'	1
'1453815804189974529'	1
'1466989464706707460'	0
'1330592925143724032'	0
'1446644987198939138'	1
'1457743465295450113'	0
'1441581532985057280'	1
'1458151170317426691'	0
'1463559579875299343'	1
'1462836766885429256'	1
'1380321092041052160'	1
'1441987866339512320'	-1
'1452024027862630400'	1
'1363611532513464327'	0
'1455668373635821570'	1
'1366385232484655106'	0
'1396401285222514688'	1
'1329530383180902405'	0
'1340799261215240198'	0
'1449024043483533313'	1
'1373019652528480263'	0
'1453342705438838784'	1
'1401633038426116098'	0
'1455606673528266753'	-1
'1457718351812349953'	0
'1366524142380584964'	0
'1325173922338254858'	0
'1440917772091985921'	0
'1346758727815340033'	0
'1446439261490798597'	0
'1345147524550709248'	0
'1446531098842906627'	0
'1475542682621644803'	-1
'1443928606065971210'	1
'1457046129330241544'	-1
'1367021964695584772'	0
'1315059473921212417'	-1
'1460249226038988804'	0
'1380634135887249412'	-1
'1465556834299744257'	1
'1421365283101581314'	0
'1337771725291999232'	-1
'1348012693979066370'	0
'1450514374414807051'	-1
'1438544967765536773'	-1
'1378008848011825154'	0
'1447318482631204869'	-1
'1265710489537044482'	0
'1476920515872706564'	1
'1475623074968055809'	1
'1343318464027570176'	0
'1370743799719288836'	0
'1458865706464858118'	-1
'1285852213060018176'	0
'1441199085751463938'	-1
'1437981749800325123'	0
'1459335800102006789'	0
'1476183068868284418'	0
'1476201343807279114'	1
'1377045956902932483'	0
'1256001311826423809'	0
'1345565547430342657'	1
'1460606763322036226'	1
'1448325408638767115'	0
'1371556336522133509'	0
'1455948468791521282'	1
'1456634235909935104'	1
'1446653766141370368'	0
'1363536194940862465'	1
'1466876012705292294'	1
'1332372052054069256'	0
'1326896518243168257'	0
'1456292827135086605'	1
'1449973187232423945'	0
'1451658243164549121'	1
'1346596982845014016'	0
'1330997998093021184'	0
'1454109815664431112'	1
'1333386455847198720'	0
'1466427625010831377'	0
'1467632348472786953'	0
'1466473714120380424'	1
'1378317655359299589'	0
'1357428464899543046'	0
'1473721100651667456'	1
'1475700540092731392'	0
'1456636190606577670'	0
'1316650127503888385'	-1
'1361017244403204096'	0
'1289600769402925058'	-1
'1467231555009622023'	-1
'1465792156996706307'	-1
'1449243768021037057'	1
'1476219822300184585'	-1
'1468309345087770638'	0
'1444721007978221580'	-1
'1476610144440135682'	1
'1331017455205048326'	0
'1463477749826285578'	0
'1441460704775598080'	0
'1357314466094931969'	1
'1266124589337174016'	0
'1439305731656888328'	0
'1443358639956373510'	0
'1443653162561380361'	-1
'1323054270825041920'	-1
'1423669190838288387'	1
'1341119727821873155'	0
'1341776699634176002'	-1
'1284003213025345536'	0
'1464353369691242496'	0
'1350509688778055683'	0
'1262768310321643522'	-1
'1452975228347469838'	1
'1463528220414861316'	-1
'1466044106589839360'	-1
'1363941161904332806'	1
'1451563355093622787'	0
'1361022971033313280'	0
'1456296850592440332'	1
'1286416391453790214'	1
'1358541596627767297'	0
'1354362545017073665'	1
'1453323179833823241'	0
'1333403337677545472'	0
'1444323789156782089'	0
'1458966523985473536'	0
'1441858971212533760'	1
'1476562296575082509'	1
'1361763780443533313'	0
'1329896902645714944'	0
'1367746648215089152'	0
'1454154352940171267'	0
'1464591423567708163'	0
'1445481416859455488'	0
'1450532182838157318'	-1
'1456601370069458946'	0
'1463765522806452225'	-1
'1293272005387718658'	0
'1346596982845014016'	0
'1361772205705682949'	-1
'1332769405382643716'	0
'1328355681053802497'	0
'1370433193032175621'	0
'1339203740646170624'	0
'1461494116055928837'	1
'1441222162799497223'	-1
'1463571287591297032'	0
'1374118691177066497'	1
'1367143093884043266'	0
'1450914727794814978'	0
'1459208973580652545'	1
'1446669670044557317'	-1
'1324066552795353088'	1
'1362780854678880259'	1
'1467946977468071942'	0
'1366507810033463297'	1
'1460579819213758474'	-1
'1423196361063817218'	1
'1438173490155196418'	0
'1352759147566133248'	0
'1467034804722016256'	-1
'1460972624025116677'	1
'1475752741683306500'	-1
'1447358750633906180'	-1
'1439910758347911172'	-1
'1380546816274497541'	1
'1345039095748308992'	1
'1346512037665525760'	0
'1443957433655824387'	-1
'1370110161885466629'	1
'1459749704447586306'	-1
'1395506708055838728'	0
'1463271147898916873'	-1
'1336364357425524739'	-1
'1397277287913979906'	0
'1377459453059080194'	0
'1444519325398978560'	-1
'1357047377736032256'	0
'1438260852172345346'	0
'1464426702730240001'	1
'1444646891770220552'	0
'1443954421554102280'	1
'1462877674376941574'	1
'1459627105684115457'	-1
'1260942425373249536'	-1
'1469128415911583749'	-1
'1334782704760590336'	0
'1374084688835452928'	0
'1462786147168436228'	0
'1439231344177995778'	1
'1448726828567388164'	1
'1440021220909592581'	-1
'1345057128034263042'	0
'1456641811368267776'	0
'1458523918151659525'	0
'1303453056042819587'	0
'1444693447517130758'	0
'1437449860870025223'	1
'1466944275522928643'	0
'1295077827235270656'	-1
'1392952477939552256'	1
'1350506120792723463'	0
'1334583978939052032'	0
'1359277002579210241'	-1
'1380898371167121413'	0
'1452239493977755657'	-1
'1321176772218621952'	0
'1467204050919768068'	0
'1374842793047232513'	1
'1460206665450594304'	0
'1442319251662991369'	1
'1343579528380211208'	1
'1365767099361206277'	0
'1441408141564919813'	0
'1443349049856364553'	1
'1346886850645024769'	0
'1343318464027570176'	0
'1440821854533402635'	0
'1476180938895855619'	-1
'1447649620667113473'	1
'1451740343167184903'	-1
'1453930305341952001'	0
'1478114117655445506'	1
'1472959980055801863'	1
'1335316710161698817'	0
'1334134107203362817'	0
'1459904653185929217'	-1
'1441753046552391680'	0
'1422926666297454596'	0
'1468345054293020677'	0
'1325820797445951491'	0
'1463891825765277704'	0
'1457739702421925888'	0
'1465024648698073091'	0
'1376278568703909889'	0
'1448835413850968071'	0
'1466433833021190153'	1
'1347584200107548681'	0
'1458040765548879876'	-1
'1468848566210899982'	0
'1465987789225279496'	0
'1445394507760119820'	1
'1460215376814432256'	0
'1464340203678670848'	1
'1473962633833365505'	1
'1459297705092521988'	0
'1362121802865139713'	1
'1289663832491618306'	0
'1373012490230116355'	1
'1451908009496436745'	0
'1447913936897126402'	-1
'1347904651371409411'	-1
'1441145075698909184'	0
'1293288799976529920'	0
'1368168697286823938'	0
'1461227402537877507'	-1
'1445022299699224578'	1
'1455946772510089219'	0
'1441123789551456259'	-1
'1449207473819246598'	0
'1468430355904483332'	1
'1443089571554775044'	1
'1372228988400197644'	0
'1461011286666399755'	0
'1368305768127074304'	0
'1317241364380340224'	1
'1461152535029370880'	0
'1422386555189178385'	0
'1454504024003252227'	0
'1423035828398436354'	0
'1352362555054895105'	0
'1455550502184357903'	0
'1446136650258653188'	1
'1474142739977678849'	-1
'1469839998572810242'	1
'1456566807565938690'	-1
'1359110247588257793'	0
'1359336889984167937'	-1
'1465673825002086418'	0
'1450323892128690177'	1
'1447041597791772672'	-1
'1465744911081238536'	1
'1376998269851697152'	0
'1455733324387848196'	1
'1447910135347625991'	0
'1346944633205522439'	0
'1452776699096043523'	1
'1467437501048659970'	1
'1361064186630012930'	0
'1335335147063963649'	0
'1368438426907910144'	0
'1380599254612316168'	0
'1469100619298443265'	0
'1452864191971266571'	1
'1309188448243286017'	0
'1438520836663570436'	0
'1465905148430110720'	1
'1439739412749893644'	1
'1450210092171804674'	1
'1474718826709270530'	1
'1476219748891467790'	1
'1400581296737370114'	1
'1465905148430110720'	1
'1362792262988673029'	0
'1467990153063014401'	-1
'1345505150123741185'	0
'1464294225093160962'	1
'1446049626369544192'	0
'1441869480766803973'	1
'1328321202260152321'	0
'1370006424227565570'	0
'1329162188351746049'	-1
'1453010023336931328'	1
'1466393784300757010'	-1
'1422774595896102912'	0
'1372972199175467027'	0
'1450778915098746886'	0
'1368652347270922241'	0
'1454810303695294472'	0
'1464234317496815617'	1
'1451260036756430851'	0
'1445485769963892736'	1
'1326595817659125761'	0
'1465131085784924160'	0
'1441071780303671296'	1
'1445436557549260814'	0
'1450794156838711301'	1
'1456875083796987904'	-1
'1293308950037708800'	0
'1452328349418901507'	1
'1355227964129112068'	0
'1362117385667362827'	0
'1293324855509684224'	0
'1362135280807985159'	0
'1299902215449128961'	-1
'1376598401211641857'	-1
'1451157350816141314'	0
'1369347501682094080'	-1
'1330595207725903874'	1
'1369020685604028416'	1
'1324374578785898496'	0
'1465590888919441410'	0
'1293359073568718849'	0
'1455882410596392962'	0
'1443947695249428484'	1
'1329061134918422528'	0
'1460226175469604875'	0
'1456704463155122187'	1
'1344241972144386049'	1
'1354554132888219648'	0
'1468300795053490177'	0
'1449730249038737412'	1
'1460323716718481412'	0
'1361755399750373376'	0
'1468920294295281665'	-1
'1337157042033864704'	0
'1464548674042740743'	-1
'1290013635402596352'	0
'1375508778976641027'	0
'1350469194018598913'	-1
'1477007789364953089'	0
'1331607375711789057'	0
'1450168862935191555'	1
'1465615558234320899'	-1
'1334619544019755010'	1
'1366401888489517067'	1
'1469836300903751688'	1
'1461294782853099521'	1
'1466772263538249728'	1
'1374091727552798730'	0
'1333780647081439237'	0
'1346138571808227329'	0
'1374833376482390016'	0
'1364948497674428420'	0
'1467248204760686599'	0
'1367756780789522432'	1
'1312871376890531847'	0
'1463103924278280193'	1
'1355207985736396806'	0
'1473992930222395398'	0
'1461413695444107278'	1
'1463913697479385096'	0
'1447288170253590531'	0
'1452277114108055554'	1
'1303815582161104896'	0
'1476529177943842819'	1
'1456710286774243330'	-1
'1399872732754481154'	0
'1467901653751787523'	0
'1252712594017849344'	-1
'1438997887145369605'	1
'1344295219370598401'	0
'1356610728678084609'	0
'1447139901409988609'	-1
'1421470714415169536'	1
'1269316690095022082'	-1
'1462874307604803586'	-1
'1443368203883843584'	1
'1467551501900034049'	1
'1362825623593492482'	0
'1465070813284024323'	-1
'1440832156310200345'	1
'1476183068868284418'	0
'1368939356891668480'	0
'1463231614725419008'	-1
'1441072426436136962'	0
'1457003589944037384'	0
'1437839300356460550'	0
'1459301798171140100'	0
'1361427250382598149'	1
'1394396052703350787'	0
'1283760430989680640'	0
'1372998208167817216'	0
'1455585593174290438'	0
'1307060347841531907'	0
'1287514015074340865'	0
'1466506101453639680'	0
'1294631385324380162'	1
'1370468525916180481'	0
'1321197588054507521'	0
'1462771405423063045'	0
'1451621654552104962'	1
'1366362911317319681'	0
'1335190611536859138'	0
'1441469650596945920'	1
'1473645510028234753'	1
'1473598312037203970'	1
'1367949948898004993'	0
'1476757113292611586'	0
'1460627008912769026'	-1
'1450121219802648581'	-1
'1354577778226683910'	0
'1452980598763491333'	0
'1442347049920262149'	1
'1463803190214905857'	0
'1345497611588009984'	0
'1439957669952040965'	0
'1463970511264882695'	-1
'1460280391680638988'	0
'1459523390298066944'	1
'1474525656910336012'	1
'1441831678230601728'	0
'1303466026726600704'	0
'1441164288685608960'	1
'1457557645758541826'	0
'1304800612865974272'	0
'1440809698211471360'	0
'1441880643562917891'	1
'1424026567789875204'	0
'1468863454094241792'	0
'1336668226273611781'	0
'1331609775302471680'	0
'1348752558412550145'	0
'1447661029333381122'	-1
'1357023820754919425'	0
'1454926203341529099'	1
'1475599567899049984'	0
'1336753330475970561'	0
'1458272434663067651'	0
'1365767099361206277'	1
'1321254122851618817'	0
'1379948904133840898'	0
'1372966198804103175'	1
'1333342394914402304'	0
'1365814598646067200'	-1
'1334226999301300224'	-1
'1325874798635872262'	1
'1337057963698171906'	0
'1421970657668173826'	1
'1468260206060707843'	0
'1456645181894270988'	0
'1466102846294790151'	-1
'1460740714740867072'	0
'1347978366314549250'	1
'1331865282772611077'	1
'1437543237552525312'	0
'1464416944149475329'	-1
'1476600202098319370'	1
'1437848529263906825'	0
'1375223296782970886'	0
'1441138921509830664'	0
'1343123217209315329'	0
'1447276980009906184'	-1
'1467815115072454656'	1
'1466169182186258432'	-1
'1438305965523210240'	0
'1451016685226532864'	1
'1441241989467369480'	0
'1423002915527028736'	0
'1465299319280439299'	1
'1455921710834851840'	0
'1440885171666960389'	1
'1468336860934164485'	0
'1344758184783851527'	0
'1309194226509504513'	0
'1334273413574242304'	0
'1345021296174911488'	0
'1380288388239126528'	0
'1380493127061016577'	0
'1444004692414144513'	1
'1466317866723127298'	1
'1337186423997390848'	0
'1332045661924184064'	-1
'1363171332817489920'	0
'1440648881876865039'	0
'1450284258497634304'	-1
'1366289601996857344'	0
'1310702450651918342'	0
'1425785143428591624'	-1
'1460068835416018954'	1
'1449875866171817988'	1
'1358130145543000064'	0
'1459234077647720452'	0
'1468365517882896390'	-1
'1357054659375083520'	1
'1266298466541596673'	0
'1292201846170439681'	0
'1349765019626594308'	0
'1344735078174363654'	0
'1462354480385699844'	0
'1361440535936925696'	0
'1380592635665059844'	1
'1312419201324285952'	1
'1302668884194078722'	0
'1476766032136065024'	1
'1446218924916420624'	1
'1380602755518242821'	0
'1453858254619086848'	1
'1459134698265919505'	-1
'1339289735148302339'	0
'1443358639956373510'	0
'1440766377665519618'	0
'1441410007614910468'	-1
'1401293181765967873'	0
'1355662021430288385'	0
'1452671535165149188'	1
'1348920942802718721'	0
'1463605583270002706'	0
'1333780478856347652'	0
'1443198888563953674'	0
'1395493182108995598'	0
'1358764277277065216'	0
'1293283776173400064'	0
'1454723554562433032'	-1
'1437699429713301505'	0
'1371924932272214016'	0
'1453015512812855302'	1
'1446733161489178626'	-1
'1447402499929956353'	0
'1338621089770057729'	0
'1441141868331298828'	1
'1448619533061791779'	0
'1451641507497271305'	0
'1301975831619792901'	0
'1350139661398794241'	0
'1450556084209520640'	1
'1476544397529411584'	0
'1452764452802031622'	0
'1466906089895739397'	0
'1449896149712662528'	1
'1438400279645392900'	0
'1358523210455789568'	0
'1447791359457251331'	1
'1328313736088711168'	0
'1444841542636777473'	0
'1443184289257041922'	1
'1372998267890507776'	0
'1464330621203877889'	1
'1478446251557330951'	1
'1450072778984591362'	0
'1463085965250117636'	-1
'1334632837820030976'	0
'1460223178756743171'	0
'1396615435710312452'	0
'1354768689405579269'	0
'1370027443562577921'	0
'1459162044356337673'	-1
'1379891583546494986'	0
'1466682797821677570'	-1
'1335176398823182336'	0
'1355659724071591938'	0
'1450430327126626308'	1
'1293380942283898883'	0
'1447562749521940483'	0
'1370389608714887170'	0
'1346102372238553091'	0
'1476250320430940165'	1
'1357814769013563395'	0
'1323041867777429504'	0
'1325143366988943361'	0
'1446598655402708999'	-1
'1455887860750602244'	1
'1359231674970734597'	0
'1456221243728875526'	0
'1332518902778241026'	0
'1465243291427950593'	-1
'1291479159227654145'	0
'1343707555646717952'	0
'1449507355335409664'	0
'1305544530767286272'	0
'1440940856865865731'	-1
'1458757622220443648'	1
'1342140437591687168'	0
'1464041859274137608'	0
'1443532868949528576'	1
'1450227787437125633'	1
'1467347385177280514'	0
'1303064925489770496'	-1
'1442538069433978881'	1
'1302080966593318917'	-1
'1458513571369914374'	0
'1453734301401448451'	0
'1459442955178160131'	0
'1364966984887238659'	-1
'1464965929142468615'	-1
'1465841403028770820'	-1
'1462709226946674691'	1
'1263967879474499584'	0
'1361396795776065536'	1
'1329746983641358340'	0
'1319973894867083264'	0
'1475509027975041027'	1
'1445768293038448644'	1
'1321158497124388865'	-1
'1453913563224068097'	1
'1371234766788440064'	1
'1342067424364027906'	-1
'1437408304347635713'	1
'1334164518734155776'	-1
'1362502979774001157'	0
'1446496558783078401'	0
'1325098633776295936'	0
'1330314783221035008'	0
'1392618087359393797'	1
'1456831361856286723'	-1
'1362834073933279232'	0
'1450435759870259202'	0
'1372644287133982727'	0
'1456601474134417408'	0
'1465256789897670667'	1
'1361693064960565249'	1
'1334589094727479297'	-1
'1456477095727673344'	1
'1449516960241356804'	0
'1454723554562433032'	-1
'1353105589753286656'	-1
'1440704895523307533'	0
'1336654756257935362'	0
'1328988375316123648'	0
'1350397002400591873'	-1
'1372694710771404802'	0
'1473997558074675201'	1
'1451993163787296768'	0
'1453070983909167109'	1
'1348938597613907974'	0
'1459571769887670272'	0
'1354061402940596228'	0
'1476672299302633475'	0
'1361365588740825093'	0
'1440396935735562246'	-1
'1460643687579353091'	0
'1455876327354077184'	1
'1448015122954428418'	1
'1369328927731314695'	0
'1449913360405852162'	1
'1352715141561921538'	-1
'1302708046305603587'	-1
'1331792013566599168'	0
'1457244426355585028'	0
'1339641798646517762'	0
'1444977839045062657'	0
'1293411949930262528'	0
'1445361429129961476'	-1
'1361438563276103682'	0
'1339898959968563200'	0
'1467227852345016320'	0
'1476338788167258114'	0
'1449095231614304257'	0
'1351688313149808643'	0
'1475479261150593026'	-1
'1449012932822528000'	1
'1379192121895321604'	0
'1333410270169927683'	1
'1473333788285542405'	0
'1443600404747591685'	1
'1336333050548899848'	0
'1371521782180675596'	0
'1347283966668242947'	0
'1297653408615280648'	0
'1446506889680916486'	0
'1474061379472699394'	1
'1454022318452314115'	0
'1284964938914684929'	-1
'1423696413888819200'	0
'1440166095181139970'	0
'1444693864330170369'	1
'1378284047365926912'	0
'1371573356349243400'	0
'1466228176816910336'	0
'1441744822503608322'	1
'1446196724326969347'	1
'1446657792677449734'	1
'1469284355457564673'	0
'1457701684591874056'	0
'1422938271441620994'	0
'1448793239838937093'	0
'1336043161148338176'	0
'1466852236969922562'	1
'1357379258675564544'	0
'1293278902979354634'	0
'1438910629499351051'	0
'1347525704464920576'	0
'1301640025256480773'	0
'1469020388818628620'	1
'1464342676451508229'	-1
'1442260978364608514'	1
'1371945208850567168'	0
'1441469650596945920'	1
'1448311236064591874'	0
'1449274046084837377'	0
'1466080701799968770'	-1
'1339618519470759944'	-1
'1289980950864990209'	0
'1456666192068947972'	1
'1443012214055653380'	-1
'1354560555286192134'	0
'1451986434320211968'	0
'1465339638223093765'	1
'1438161685588623372'	0
'1303831844249653250'	1
'1379538170325434371'	-1
'1469428062332850176'	0
'1469090075615154176'	0
'1454046897707102216'	1
'1375121587645583362'	0
'1454145620063637504'	0
'1460826480678780928'	0
'1465781947238690818'	1
'1285335036443725824'	0
'1453030525308968960'	0
'1341841291034976257'	-1
'1475998662971080710'	1
'1370989862875201543'	0
'1330279376877924358'	0
'1445036438869979140'	1
'1445780305814507530'	0
'1294726817287462912'	-1
'1334183817117097986'	-1
'1334142882907910145'	0
'1380547037779877890'	0
'1362119041360494595'	0
'1291832489707806721'	0
'1343666917593280513'	0
'1357438106828480517'	-1
'1450072778984591362'	0
'1460982429691392008'	-1
'1356364720744378372'	0
'1468980886385344513'	-1
'1346937083806371840'	0
'1445146664101105668'	1
'1467106898293968898'	1
'1440679401901867017'	1
'1452353737226391560'	-1
'1376592466439200768'	0
'1335524383276769282'	0
'1381009072636461059'	-1
'1309365065943048195'	0
'1359545195595919362'	0
'1475862934978973700'	0
'1474376435196477440'	1
'1446630370443673605'	0
'1439046749180547073'	0
'1460619462290386946'	-1
'1449081886018527240'	1
'1464944287053930496'	1
'1443315462612393988'	0
'1465406487258411013'	1
'1342186827491500033'	0
'1366531412208324614'	0
'1422638864720666626'	-1
'1448304154892546048'	0
'1456775636660494341'	-1
'1468323696527888385'	0
'1345013608799997952'	-1
'1294643848896028672'	0
'1443555946215657475'	1
'1368212214415581194'	0
'1398400975782690819'	1
'1304807422540873729'	0
'1454242870068604928'	1
'1473446569101836292'	1
'1437416363283333137'	1
'1293670500602912769'	0
'1447544025838329860'	0
'1371556385465458689'	0
'1451193829244104715'	1
'1437536572493213700'	0
'1440720972412186627'	0
'1368216786995396610'	0
'1271873206169853953'	-1
'1301954311421861889'	0
'1329072229993259012'	0
'1456637351787118596'	0
'1447570819580891145'	1
'1457755826861527040'	1
'1351675166502383616'	0
'1451954266512531460'	0
'1441867119826804737'	-1
'1475518091937427462'	-1
'1456232731935870987'	1
'1463449278605676549'	-1
'1367209165597327365'	0
'1362138400770428940'	0
'1453019120895766528'	0
'1476204045350182918'	-1
'1453796600099315717'	0
'1446224732798472193'	-1
'1365039685500813316'	0
'1442046230855491593'	1
'1423333671835156488'	0
'1441066167347474447'	1
'1454429469524045828'	1
'1450083694153187342'	1
'1468208139120136192'	1
'1443240286495207426'	0
'1355624179652055042'	0
'1337776334160998403'	1
'1441320760295903234'	0
'1461040173031084040'	1
'1464628778412433408'	1
'1363170300796502017'	0
'1366531697504755712'	0
'1466465353937022976'	1
'1462688779869818880'	-1
'1357040714039853058'	0
'1446563103597072384'	0
'1476207429478236162'	1
'1320330143102099456'	-1
'1450119002655711238'	1
'1461752404777570305'	1
'1461001189659537418'	0
'1376551922669383688'	1
'1457030900416491522'	1
'1443601405139374082'	1
'1304489569849614337'	1
'1448913507450343453'	0
'1450978766096932871'	1
'1452731537292763137'	0
'1308145017932963840'	0
'1293380942283898883'	0
'1392210545298845702'	1
'1397671932150046725'	1
'1333393779240411138'	0
'1468352910912376833'	1
'1379905357909221376'	0
'1448038608892465163'	0
'1309548760431816707'	0
'1401287305541869568'	0
'1370494867424567304'	0
'1460688365771280388'	1
'1341195887373115393'	-1
'1454097043950088199'	1
'1467334172163424267'	0
'1463646791459557380'	1
'1463839960797224960'	0
'1342798369031380992'	-1
'1450476175244025868'	0
'1331993971065843712'	-1
'1468792522105184260'	0
'1327799081809358852'	0
'1464685669696032771'	1
'1353123720630566918'	1
'1454070333682565124'	0
'1456667034532683781'	0
'1363481372258623491'	0
'1460265130151890946'	-1
'1363949911750938626'	0
'1446444267984101378'	0
'1357009794851368967'	0
